B Current (A)	Magnetic field (mT)	V_diode (V)	V_device (V)	V_abs	V_abs_R	V_abs_Theta
1.1634100000000	0.0122193000000	0.0000000000000	-0.0000053318022	-0.0000259281000	0.0000259281000	-87.1500000000000
1.1510500000000	0.0123086000000	0.0000000000000	-0.0000053520292	-0.0000301005000	0.0000301005000	-96.1680000000000
1.1961700000000	0.0124024000000	0.0000000000000	-0.0000055637111	-0.0000309946000	0.0000309946000	-93.9420000000000
1.1627900000000	0.0124964000000	0.0000000000000	-0.0000058514945	-0.0000336173000	0.0000336173000	-90.3960000000000
1.2159600000000	0.0125917000000	0.0000000000000	-0.0000060289309	-0.0000298024000	0.0000298024000	-89.7420000000000
1.1862800000000	0.0126859000000	0.0000000000000	-0.0000061982565	-0.0000302197000	0.0000302197000	-89.6280000000000
1.2314100000000	0.0127836000000	0.0000000000000	-0.0000062912805	-0.0000312331000	0.0000312331000	-94.1640000000000
1.2035900000000	0.0128804000000	0.0000000000000	-0.0000064610064	-0.0000348093000	0.0000348093000	-88.0500000000000
1.2413000000000	0.0129779000000	0.0000000000000	-0.0000066569675	-0.0000393393000	0.0000393393000	-90.8220000000000
1.2388300000000	0.0130758000000	0.0000000000000	-0.0000068081689	-0.0000383856000	0.0000383856000	-93.8940000000000
1.2413000000000	0.0131726000000	0.0000000000000	-0.0000069315333	-0.0000395181000	0.0000395181000	-94.0020000000000
1.2753000000000	0.0132709000000	0.0000000000000	-0.0000070502915	-0.0000435116000	0.0000435116000	-90.0900000000000
1.2827200000000	0.0133684000000	0.0000000000000	-0.0000072288294	-0.0000461938000	0.0000461938000	-87.2520000000000
1.2944700000000	0.0134656000000	0.0000000000000	-0.0000074138760	-0.0000534060000	0.0000534060000	-91.5360000000000
1.2740700000000	0.0135621000000	0.0000000000000	-0.0000074303980	-0.0000530484000	0.0000530484000	-91.5480000000000
1.3204300000000	0.0136594000000	0.0000000000000	-0.0000077256914	-0.0000522139000	0.0000522139000	-91.7820000000000
1.2864300000000	0.0137555000000	0.0000000000000	-0.0000079518928	-0.0000583532000	0.0000583532000	-96.1620000000000
1.3327900000000	0.0138526000000	0.0000000000000	-0.0000080402105	-0.0000619297000	0.0000619297000	-92.3160000000000
1.3222800000000	0.0139484000000	0.0000000000000	-0.0000081931143	-0.0000652079000	0.0000652079000	-89.8860000000000
1.3482500000000	0.0140439000000	0.0000000000000	-0.0000083825667	-0.0000777249000	0.0000777249000	-92.0880000000000
1.3494800000000	0.0141411000000	0.0000000000000	-0.0000087400430	-0.0000820761000	0.0000820761000	-93.4500000000000
1.3531900000000	0.0142378000000	0.0000000000000	-0.0000091387742	-0.0000878577000	0.0000878577000	-90.5220000000000
1.3853400000000	0.0143358000000	0.0000000000000	-0.0000095658430	-0.0000930433000	0.0000930433000	-92.8980000000000
1.3569000000000	0.0144320000000	0.0000000000000	-0.0000099013901	-0.0001053220000	0.0001053220000	-90.0720000000000
1.3964700000000	0.0145308000000	0.0000000000000	-0.0000102775913	-0.0001197460000	0.0001197460000	-91.5780000000000
1.3853400000000	0.0146272000000	0.0000000000000	-0.0000106314628	-0.0001283890000	0.0001283890000	-92.4060000000000
1.4261400000000	0.0147239000000	0.0000000000000	-0.0000111001873	-0.0001425160000	0.0001425160000	-90.3780000000000
1.3958500000000	0.0148220000000	0.0000000000000	-0.0000116050596	-0.0001540190000	0.0001540190000	-90.1380000000000
1.4360300000000	0.0149205000000	0.0000000000000	-0.0000120764877	-0.0001760130000	0.0001760130000	-91.6500000000000
1.4267600000000	0.0150178000000	0.0000000000000	-0.0000125095647	-0.0001928820000	0.0001928820000	-92.1420000000000
1.4446800000000	0.0151153000000	0.0000000000000	-0.0000129155055	-0.0002179750000	0.0002179750000	-91.5540000000000
1.4607600000000	0.0152131000000	0.0000000000000	-0.0000134202780	-0.0002450960000	0.0002450960000	-92.0460000000000
1.4601400000000	0.0153101000000	0.0000000000000	-0.0000138801928	-0.0002743620000	0.0002743620000	-91.6980000000000
1.4854800000000	0.0154099000000	0.0000000000000	-0.0000143584300	-0.0003029130000	0.0003029130000	-91.5720000000000
1.4582800000000	0.0155070000000	0.0000000000000	-0.0000150333293	-0.0003413580000	0.0003413580000	-91.5480000000000
1.5133000000000	0.0156055000000	0.0000000000000	-0.0000154904384	-0.0003719940000	0.0003719940000	-92.4060000000000
1.4805400000000	0.0157029000000	0.0000000000000	-0.0000158558253	-0.0004032870000	0.0004032870000	-91.5240000000000
1.5250500000000	0.0158008000000	0.0000000000000	-0.0000164227760	-0.0004268310000	0.0004268310000	-92.0160000000000
1.5034100000000	0.0158995000000	0.0000000000000	-0.0000166469747	-0.0004329700000	0.0004329700000	-91.6200000000000
1.5454500000000	0.0159987000000	0.0000000000000	-0.0000167842576	-0.0004196780000	0.0004196780000	-91.6680000000000
1.5361700000000	0.0160969000000	0.0000000000000	-0.0000164972752	-0.0003747360000	0.0003747360000	-92.2080000000000
1.5386500000000	0.0161947000000	0.0000000000000	-0.0000157538849	-0.0002948660000	0.0002948660000	-92.1480000000000
1.5714100000000	0.0162935000000	0.0000000000000	-0.0000147503508	-0.0001786360000	0.0001786360000	-91.3260000000000
