B Current (A)	Magnetic field (mT)	V_diode (V)	V_device (V)	V_abs	V_abs_R	V_abs_Theta
1.1318800000000	0.0121809000000	0.0000000000000	0.0000007886492	-0.0000175239000	0.0000175239000	-109.3560000000000
1.1881400000000	0.0122707000000	0.0000000000000	0.0000007845437	-0.0000181199000	0.0000181199000	-99.1860000000000
1.1615600000000	0.0123657000000	0.0000000000000	0.0000008491295	-0.0000199677000	0.0000199677000	-106.0800000000000
1.1819600000000	0.0124635000000	0.0000000000000	0.0000008757649	-0.0000119210000	0.0000119210000	-98.4840000000000
1.2054500000000	0.0125606000000	0.0000000000000	0.0000009130144	-0.0000189544000	0.0000189544000	-99.9420000000000
1.1856700000000	0.0126577000000	0.0000000000000	0.0000008597436	-0.0000173451000	0.0000173451000	-90.3240000000000
1.2345000000000	0.0127552000000	0.0000000000000	0.0000008616462	-0.0000203849000	0.0000203849000	-91.0380000000000
1.2042100000000	0.0128488000000	0.0000000000000	0.0000009604776	-0.0000202061000	0.0000202061000	-89.5080000000000
1.2549000000000	0.0129426000000	0.0000000000000	0.0000009809047	-0.0000200869000	0.0000200869000	-93.2280000000000
1.2165700000000	0.0130387000000	0.0000000000000	0.0000009995295	-0.0000239612000	0.0000239612000	-91.5120000000000
1.2660300000000	0.0131331000000	0.0000000000000	0.0000008602444	-0.0000201465000	0.0000201465000	-78.9660000000000
1.2610800000000	0.0132318000000	0.0000000000000	0.0000008997971	-0.0000240208000	0.0000240208000	-89.5320000000000
1.2697400000000	0.0133305000000	0.0000000000000	0.0000009933213	-0.0000240804000	0.0000240804000	-89.2980000000000
1.2944700000000	0.0134296000000	0.0000000000000	0.0000010171530	-0.0000269414000	0.0000269414000	-94.0380000000000
1.2728300000000	0.0135277000000	0.0000000000000	0.0000011104770	-0.0000315907000	0.0000315907000	-93.2220000000000
1.3055900000000	0.0136261000000	0.0000000000000	0.0000011771657	-0.0000265838000	0.0000265838000	-93.1680000000000
1.3031200000000	0.0137210000000	0.0000000000000	0.0000012520656	-0.0000316503000	0.0000316503000	-91.1880000000000
1.3439200000000	0.0138165000000	0.0000000000000	0.0000012812043	-0.0000354650000	0.0000354650000	-90.3240000000000
1.3093000000000	0.0139125000000	0.0000000000000	0.0000013897486	-0.0000370147000	0.0000370147000	-93.2100000000000
1.3569000000000	0.0140083000000	0.0000000000000	0.0000014419180	-0.0000393393000	0.0000393393000	-90.0000000000000
1.3284700000000	0.0141054000000	0.0000000000000	0.0000014559366	-0.0000411274000	0.0000411274000	-94.2120000000000
1.3735900000000	0.0142040000000	0.0000000000000	0.0000015659829	-0.0000459554000	0.0000459554000	-93.2220000000000
1.3661700000000	0.0143057000000	0.0000000000000	0.0000017243934	-0.0000521543000	0.0000521543000	-92.4840000000000
1.3810100000000	0.0144041000000	0.0000000000000	0.0000016665165	-0.0000538828000	0.0000538828000	-93.1380000000000
1.3946100000000	0.0145030000000	0.0000000000000	0.0000017932850	-0.0000566246000	0.0000566246000	-89.0340000000000
1.3803900000000	0.0146000000000	0.0000000000000	0.0000019150469	-0.0000634198000	0.0000634198000	-94.9980000000000
1.4230500000000	0.0146960000000	0.0000000000000	0.0000019982575	-0.0000730758000	0.0000730758000	-92.9280000000000
1.3958500000000	0.0147911000000	0.0000000000000	0.0000021958201	-0.0000795131000	0.0000795131000	-92.4540000000000
1.4440700000000	0.0148890000000	0.0000000000000	0.0000023470211	-0.0000924473000	0.0000924473000	-92.7300000000000
1.4162500000000	0.0149863000000	0.0000000000000	0.0000025775275	-0.0000982289000	0.0000982289000	-91.4280000000000
1.4607600000000	0.0150826000000	0.0000000000000	0.0000028098363	-0.0001125940000	0.0001125940000	-92.7540000000000
1.4415900000000	0.0151819000000	0.0000000000000	0.0000030330328	-0.0001225480000	0.0001225480000	-90.8400000000000
1.4786800000000	0.0152821000000	0.0000000000000	0.0000032369038	-0.0001422180000	0.0001422180000	-91.6260000000000
1.4613700000000	0.0153832000000	0.0000000000000	0.0000034111353	-0.0001589070000	0.0001589070000	-91.8000000000000
1.4712700000000	0.0154818000000	0.0000000000000	0.0000035845659	-0.0001814370000	0.0001814370000	-91.2420000000000
1.5071200000000	0.0155807000000	0.0000000000000	0.0000038108667	-0.0002051600000	0.0002051600000	-91.8300000000000
1.4817700000000	0.0156775000000	0.0000000000000	0.0000039643702	-0.0002322210000	0.0002322210000	-91.9800000000000
1.5293700000000	0.0157721000000	0.0000000000000	0.0000041584281	-0.0002528450000	0.0002528450000	-92.5920000000000
1.5009400000000	0.0158693000000	0.0000000000000	0.0000042584611	-0.0002762100000	0.0002762100000	-92.0160000000000
1.5460600000000	0.0159673000000	0.0000000000000	0.0000043219454	-0.0002965350000	0.0002965350000	-91.5720000000000
1.5182500000000	0.0160654000000	0.0000000000000	0.0000044279864	-0.0003014820000	0.0003014820000	-92.3160000000000
1.5664600000000	0.0161663000000	0.0000000000000	0.0000044455092	-0.0002991580000	0.0002991580000	-92.2740000000000
1.5547200000000	0.0162667000000	0.0000000000000	0.0000044585265	-0.0002712030000	0.0002712030000	-92.2140000000000
1.5677000000000	0.0163658000000	0.0000000000000	0.0000043173388	-0.0002185710000	0.0002185710000	-92.7420000000000
1.5874800000000	0.0164668000000	0.0000000000000	0.0000039938089	-0.0001286870000	0.0001286870000	-92.7120000000000
1.5769700000000	0.0165645000000	0.0000000000000	0.0000034626029	-0.0000242592000	0.0000242592000	-93.5100000000000
1.6004600000000	0.0166599000000	0.0000000000000	0.0000028456832	0.0000797515000	0.0000797515000	88.2300000000000
1.5911900000000	0.0167562000000	0.0000000000000	0.0000022098381	0.0001822720000	0.0001822720000	87.6720000000000
1.6381700000000	0.0168537000000	0.0000000000000	0.0000016252612	0.0002703090000	0.0002703090000	87.6060000000000
1.6085000000000	0.0169505000000	0.0000000000000	0.0000011254970	0.0003350400000	0.0003350400000	88.0500000000000
1.6486800000000	0.0170507000000	0.0000000000000	0.0000005561404	0.0003613850000	0.0003613850000	87.7620000000000
1.6251900000000	0.0171517000000	0.0000000000000	-0.0000000249319	0.0003663920000	0.0003663920000	88.0680000000000
1.6709400000000	0.0172520000000	0.0000000000000	-0.0000004534009	0.0003542920000	0.0003542920000	87.6300000000000
1.6468300000000	0.0173516000000	0.0000000000000	-0.0000007702210	0.0003154300000	0.0003154300000	87.2100000000000
1.6913400000000	0.0174512000000	0.0000000000000	-0.0000011051652	0.0002764480000	0.0002764480000	87.5820000000000
1.6734100000000	0.0175493000000	0.0000000000000	-0.0000012765925	0.0002375250000	0.0002375250000	86.9340000000000
1.6882500000000	0.0176464000000	0.0000000000000	-0.0000014796617	0.0002036700000	0.0002036700000	87.9240000000000
1.7061700000000	0.0177424000000	0.0000000000000	-0.0000017224837	0.0001712450000	0.0001712450000	86.6700000000000
1.6913400000000	0.0178398000000	0.0000000000000	-0.0000018445456	0.0001414430000	0.0001414430000	88.8360000000000
1.7290500000000	0.0179373000000	0.0000000000000	-0.0000019021219	0.0001168260000	0.0001168260000	88.3020000000000
1.7228600000000	0.0180351000000	0.0000000000000	-0.0000019312606	0.0001003750000	0.0001003750000	88.2360000000000
1.7574800000000	0.0181370000000	0.0000000000000	-0.0000019486837	0.0000811820000	0.0000811820000	88.2300000000000
1.7271900000000	0.0182378000000	0.0000000000000	-0.0000019893376	0.0000703936000	0.0000703936000	87.6300000000000
1.7809700000000	0.0183371000000	0.0000000000000	-0.0000019736167	0.0000544193000	0.0000544193000	85.1880000000000
1.7568600000000	0.0184380000000	0.0000000000000	-0.0000019956460	0.0000446441000	0.0000446441000	87.6480000000000
1.7766500000000	0.0185359000000	0.0000000000000	-0.0000021611654	0.0000404122000	0.0000404122000	91.2060000000000
1.7778800000000	0.0186343000000	0.0000000000000	-0.0000020873673	0.0000325444000	0.0000325444000	90.1740000000000
1.7902500000000	0.0187324000000	0.0000000000000	-0.0000019816271	0.0000248553000	0.0000248553000	87.4920000000000
1.8137400000000	0.0188286000000	0.0000000000000	-0.0000018412410	0.0000246764000	0.0000246764000	87.5760000000000
1.8013700000000	0.0189251000000	0.0000000000000	-0.0000017151738	0.0000183583000	0.0000183583000	92.4420000000000
1.8458800000000	0.0190219000000	0.0000000000000	-0.0000015734860	0.0000147224000	0.0000147224000	95.9580000000000
1.8149700000000	0.0191197000000	0.0000000000000	-0.0000015316305	0.0000135899000	0.0000135899000	102.9120000000000
1.8718500000000	0.0192193000000	0.0000000000000	-0.0000015597678	0.0000103117000	0.0000103117000	86.3040000000000
1.8378500000000	0.0193205000000	0.0000000000000	-0.0000016007221	0.0000110269000	0.0000110269000	89.6280000000000
1.8638100000000	0.0194211000000	0.0000000000000	-0.0000016026246	0.0000059008900	0.0000059008900	76.3020000000000
1.8767900000000	0.0195211000000	0.0000000000000	-0.0000015238201	0.0000047684000	0.0000047684000	84.1320000000000
1.8724600000000	0.0196205000000	0.0000000000000	-0.0000014934793	-0.0000017881500	0.0000017881500	-11.7660000000000
1.9089400000000	0.0197185000000	0.0000000000000	-0.0000014369043	0.0000005364450	0.0000005364450	57.2640000000000
1.9126500000000	0.0198162000000	0.0000000000000	-0.0000014201822	0.0000024438000	0.0000024438000	167.3820000000000
1.9138800000000	0.0199121000000	0.0000000000000	-0.0000014121715	0.0000013709100	0.0000013709100	162.0300000000000
1.9070800000000	0.0200095000000	0.0000000000000	-0.0000013838340	-0.0000049472100	0.0000049472100	-94.5900000000000
