B Current (A)	Magnetic field (mT)	V_diode (V)	V_device (V)	V_abs	V_abs_R	V_abs_Theta
1.1362100000000	0.0122049000000	0.0000000000000	-0.0000020865590	-0.0000113249000	0.0000113249000	-93.6180000000000
1.1906100000000	0.0122976000000	0.0000000000000	-0.0000019720076	-0.0000113249000	0.0000113249000	-101.3100000000000
1.1603200000000	0.0123939000000	0.0000000000000	-0.0000020122609	-0.0000156165000	0.0000156165000	-93.6120000000000
1.2023600000000	0.0124897000000	0.0000000000000	-0.0000020571202	-0.0000172855000	0.0000172855000	-88.6680000000000
1.1881400000000	0.0125853000000	0.0000000000000	-0.0000021048834	-0.0000159146000	0.0000159146000	-102.0900000000000
1.2035900000000	0.0126811000000	0.0000000000000	-0.0000021743752	-0.0000159742000	0.0000159742000	-92.9520000000000
1.2134800000000	0.0127799000000	0.0000000000000	-0.0000021333210	-0.0000152589000	0.0000152589000	-105.1560000000000
1.2283200000000	0.0128756000000	0.0000000000000	-0.0000021778801	-0.0000172259000	0.0000172259000	-88.4400000000000
1.2518100000000	0.0129720000000	0.0000000000000	-0.0000022019119	-0.0000177623000	0.0000177623000	-100.5240000000000
1.2239900000000	0.0130674000000	0.0000000000000	-0.0000021863914	-0.0000153781000	0.0000153781000	-86.8680000000000
1.2610800000000	0.0131627000000	0.0000000000000	-0.0000022723050	-0.0000221134000	0.0000221134000	-97.3740000000000
1.2431600000000	0.0132582000000	0.0000000000000	-0.0000022933328	-0.0000202657000	0.0000202657000	-87.8760000000000
1.2913700000000	0.0133532000000	0.0000000000000	-0.0000023404945	-0.0000228287000	0.0000228287000	-100.4520000000000
1.2604700000000	0.0134495000000	0.0000000000000	-0.0000022916299	-0.0000211002000	0.0000211002000	-93.9540000000000
1.3086800000000	0.0135454000000	0.0000000000000	-0.0000022315505	-0.0000244976000	0.0000244976000	-97.3620000000000
1.2833400000000	0.0136406000000	0.0000000000000	-0.0000023413957	-0.0000251533000	0.0000251533000	-93.1560000000000
1.3154800000000	0.0137373000000	0.0000000000000	-0.0000024463344	-0.0000281931000	0.0000281931000	-95.5320000000000
1.3043600000000	0.0138355000000	0.0000000000000	-0.0000025336495	-0.0000324848000	0.0000324848000	-92.7540000000000
1.3303200000000	0.0139317000000	0.0000000000000	-0.0000025898238	-0.0000310543000	0.0000310543000	-90.4800000000000
1.3414500000000	0.0140285000000	0.0000000000000	-0.0000026768388	-0.0000336173000	0.0000336173000	-86.6940000000000
1.3266100000000	0.0141255000000	0.0000000000000	-0.0000027517378	-0.0000408294000	0.0000408294000	-95.6760000000000
1.3754500000000	0.0142234000000	0.0000000000000	-0.0000028264365	-0.0000441077000	0.0000441077000	-91.0980000000000
1.3717400000000	0.0143236000000	0.0000000000000	-0.0000027700619	-0.0000457170000	0.0000457170000	-89.1180000000000
1.3841000000000	0.0144219000000	0.0000000000000	-0.0000028116168	-0.0000495913000	0.0000495913000	-87.1020000000000
1.3686500000000	0.0145203000000	0.0000000000000	-0.0000028369503	-0.0000506046000	0.0000506046000	-92.3760000000000
1.4211900000000	0.0146176000000	0.0000000000000	-0.0000028950271	-0.0000590088000	0.0000590088000	-91.5420000000000
1.3871900000000	0.0147160000000	0.0000000000000	-0.0000028898202	-0.0000700955000	0.0000700955000	-94.5600000000000
