B Current (A)	Magnetic field (mT)	V_diode (V)	V_device (V)	V_abs	V_abs_R	V_abs_Theta
1.1757700000000	0.0122345000000	0.0000000000000	0.0000012831030	-0.0000219942000	0.0000219942000	-94.3680000000000
1.1479600000000	0.0123258000000	0.0000000000000	0.0000013105394	-0.0000268818000	0.0000268818000	-99.4020000000000
1.1831900000000	0.0124197000000	0.0000000000000	0.0000013385766	-0.0000259281000	0.0000259281000	-88.5180000000000
1.1825700000000	0.0125141000000	0.0000000000000	0.0000014477214	-0.0000285507000	0.0000285507000	-89.8680000000000
1.1974100000000	0.0126098000000	0.0000000000000	0.0000014857719	-0.0000281335000	0.0000281335000	-92.7900000000000
1.1930800000000	0.0127045000000	0.0000000000000	0.0000015244232	-0.0000302793000	0.0000302793000	-90.7620000000000
1.2085400000000	0.0128009000000	0.0000000000000	0.0000014661459	-0.0000333192000	0.0000333192000	-89.3700000000000
1.2437700000000	0.0128972000000	0.0000000000000	0.0000014287963	-0.0000318291000	0.0000318291000	-95.0640000000000
1.2171900000000	0.0129932000000	0.0000000000000	0.0000014455185	-0.0000346305000	0.0000346305000	-90.7020000000000
1.2604700000000	0.0130891000000	0.0000000000000	0.0000017000561	-0.0000388029000	0.0000388029000	-92.1360000000000
1.2338800000000	0.0131849000000	0.0000000000000	0.0000018490538	-0.0000382068000	0.0000382068000	-90.1980000000000
1.2839600000000	0.0132828000000	0.0000000000000	0.0000019694135	-0.0000419023000	0.0000419023000	-96.7260000000000
1.2542800000000	0.0133797000000	0.0000000000000	0.0000020478175	-0.0000483396000	0.0000483396000	-93.9900000000000
1.2907600000000	0.0134762000000	0.0000000000000	0.0000021776899	-0.0000467899000	0.0000467899000	-92.1000000000000
1.2814800000000	0.0135730000000	0.0000000000000	0.0000019407757	-0.0000528099000	0.0000528099000	-93.4260000000000
1.2950800000000	0.0136688000000	0.0000000000000	0.0000022073294	-0.0000650291000	0.0000650291000	-85.2960000000000
1.3278500000000	0.0137661000000	0.0000000000000	0.0000024318273	-0.0000473263000	0.0000473263000	-86.7840000000000
1.3210500000000	0.0138638000000	0.0000000000000	0.0000026001506	-0.0000687246000	0.0000687246000	-92.0880000000000
1.3352700000000	0.0139609000000	0.0000000000000	0.0000027762843	-0.0000696187000	0.0000696187000	-92.7420000000000
1.3321700000000	0.0140578000000	0.0000000000000	0.0000028894352	-0.0000806456000	0.0000806456000	-91.0440000000000
1.3661700000000	0.0141548000000	0.0000000000000	0.0000030581591	-0.0000849371000	0.0000849371000	-92.1180000000000
